brand,model,year,campaign_number,component,summary,report_date,consequence,remedy,manufacturer,url,merge_key,mpg_city,mpg_hwy,mpg_combined,cylinders,displ,transmission,vehicle_class,co2_gpm,fuelType,text_len,sent_neg,sent_neu,sent_pos,sent_compound
toyota,venza,2015,21V257000,AIR BAGS:SIDE/WINDOW:CURTAIN,Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2009-2015 Venza vehicles.  The Supplemental Restraint System (SRS) wiring may become damaged with regular use of the driver-side door.,2021-04-13,"Damaged wires may cause the air bag sensor to become inoperable, preventing the deployment of the side and curtain air bags on the driver side and increasing the risk of injury during a crash.","Dealers will inspect and, if necessary, replace the driver-side front door wire harness, free of charge.  Owner notification letters were mailed October 19, 2021.  Owners may contact Toyota customer service at 1-800-331-4331.  Toyota's number for this recall is 21TB01/21TA01.",Toyota Motor Engineering & Manufacturing,,toyota_venza_2015,20,26,23,4.0,2.7,Automatic (S6),Small Sport Utility Vehicle 2WD,392.0,Regular,205,0.097,0.833,0.07,-0.2023
toyota,venza,2015,21V257000,AIR BAGS:SIDE/WINDOW:CURTAIN,Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2009-2015 Venza vehicles.  The Supplemental Restraint System (SRS) wiring may become damaged with regular use of the driver-side door.,2021-04-13,"Damaged wires may cause the air bag sensor to become inoperable, preventing the deployment of the side and curtain air bags on the driver side and increasing the risk of injury during a crash.","Dealers will inspect and, if necessary, replace the driver-side front door wire harness, free of charge.  Owner notification letters were mailed October 19, 2021.  Owners may contact Toyota customer service at 1-800-331-4331.  Toyota's number for this recall is 21TB01/21TA01.",Toyota Motor Engineering & Manufacturing,,toyota_venza_2015,19,26,21,6.0,3.5,Automatic (S6),Small Sport Utility Vehicle 2WD,413.0,Regular,205,0.097,0.833,0.07,-0.2023
toyota,yaris,2015,19V319000,AIR BAGS:SIDE/WINDOW,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2015-2017 Yaris vehicles.  The wire harnesses for the side air bag sensors located within the front doors may crack and corrode, possibly causing the non-deployment or improper deployment of the front seat side air bags and the curtain shield air bags.",2019-04-23,"In the event of a crash, front seat side air bags and curtain shield air bags that do not deploy as intended can increase the risk of injury.","Toyota will notify owners, and dealers will replace the wire harness assembly in the front doors, as necessary, free of charge.  The recall began June 7, 2019.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's number for this recall is K1F/K0F.",Toyota Motor Engineering & Manufacturing,,toyota_yaris_2015,30,35,32,4.0,1.5,Automatic 4-spd,Compact Cars,278.0,Regular,323,0.0,0.958,0.042,0.2732
toyota,yaris,2015,19V319000,AIR BAGS:SIDE/WINDOW,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2015-2017 Yaris vehicles.  The wire harnesses for the side air bag sensors located within the front doors may crack and corrode, possibly causing the non-deployment or improper deployment of the front seat side air bags and the curtain shield air bags.",2019-04-23,"In the event of a crash, front seat side air bags and curtain shield air bags that do not deploy as intended can increase the risk of injury.","Toyota will notify owners, and dealers will replace the wire harness assembly in the front doors, as necessary, free of charge.  The recall began June 7, 2019.  Owners may contact Toyota customer service at 1-888-270-9371.  Toyota's number for this recall is K1F/K0F.",Toyota Motor Engineering & Manufacturing,,toyota_yaris_2015,30,36,33,4.0,1.5,Manual 5-spd,Compact Cars,271.0,Regular,323,0.0,0.958,0.042,0.2732
toyota,yaris,2015,16V367000,SUSPENSION:FRONT:SHOCK ABSORBER,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2015 Yaris vehicles manufactured January 13, 2015, to February 27, 2015.  The front strut mounting bearings can be damaged when a high load is applied to the strut, such as driving over a large bump.",2016-05-26,"A damaged strut mounting bearing may cause the strut rod to separate, causing a loss of vehicle stability and increasing the risk of a crash.","Toyota will notify owners, and dealers will replace the strut mounting bearings and, as necessary, replace the strut and front suspension support sub-assembly, free of charge.  Remedy parts are currently unavailable.  Interim notices were mailed to owners July 12, 2016.  The recall began on September 29, 2016.  Owners may contact Toyota customer service at 1-800-331-4331. Toyota's number for this recall is G0S.",Toyota Motor Engineering & Manufacturing,,toyota_yaris_2015,30,35,32,4.0,1.5,Automatic 4-spd,Compact Cars,278.0,Regular,281,0.063,0.891,0.046,-0.2023
toyota,yaris,2015,16V367000,SUSPENSION:FRONT:SHOCK ABSORBER,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2015 Yaris vehicles manufactured January 13, 2015, to February 27, 2015.  The front strut mounting bearings can be damaged when a high load is applied to the strut, such as driving over a large bump.",2016-05-26,"A damaged strut mounting bearing may cause the strut rod to separate, causing a loss of vehicle stability and increasing the risk of a crash.","Toyota will notify owners, and dealers will replace the strut mounting bearings and, as necessary, replace the strut and front suspension support sub-assembly, free of charge.  Remedy parts are currently unavailable.  Interim notices were mailed to owners July 12, 2016.  The recall began on September 29, 2016.  Owners may contact Toyota customer service at 1-800-331-4331. Toyota's number for this recall is G0S.",Toyota Motor Engineering & Manufacturing,,toyota_yaris_2015,30,36,33,4.0,1.5,Manual 5-spd,Compact Cars,271.0,Regular,281,0.063,0.891,0.046,-0.2023
toyota,yaris,2015,15V134000,STRUCTURE,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2012-2015 Yaris vehicles manufactured August 31, 2011, to February 9, 2015, and sold or registered in Puerto Rico. The affected vehicles may have been manufactured with a roof headliner that does not provide the proper occupant protection in the event of a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 201, "" Occupant Protection in Interior Impact.""",2015-03-09,"If the vehicles are equipped with a headliner that does not meet the impact requirements, there is an increased risk of occupantl injury in the event of a crash.","Toyota will notify owners, and dealers will replace the headliner, free of charge. The recall began on June 22, 2015.  Owners may contact Toyota customer service at 1-800-331-4331.",Toyota Motor Engineering & Manufacturing,,toyota_yaris_2015,30,35,32,4.0,1.5,Automatic 4-spd,Compact Cars,278.0,Regular,508,0.119,0.822,0.058,-0.6249
toyota,yaris,2015,15V134000,STRUCTURE,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2012-2015 Yaris vehicles manufactured August 31, 2011, to February 9, 2015, and sold or registered in Puerto Rico. The affected vehicles may have been manufactured with a roof headliner that does not provide the proper occupant protection in the event of a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 201, "" Occupant Protection in Interior Impact.""",2015-03-09,"If the vehicles are equipped with a headliner that does not meet the impact requirements, there is an increased risk of occupantl injury in the event of a crash.","Toyota will notify owners, and dealers will replace the headliner, free of charge. The recall began on June 22, 2015.  Owners may contact Toyota customer service at 1-800-331-4331.",Toyota Motor Engineering & Manufacturing,,toyota_yaris_2015,30,36,33,4.0,1.5,Manual 5-spd,Compact Cars,271.0,Regular,508,0.119,0.822,0.058,-0.6249
toyota,yaris,2015,15V098000,SUSPENSION:REAR:AXLE:NON-POWERED AXLE ASSEMBLY,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2015 Yaris vehicles manufactured September 8, 2014, to January 9, 2015. The affected vehicles may have improperly tightened rear axle bearing bolts.",2015-02-19,"The improperly tightened bolts may loosen during vehicle operation and may potentially cause the wheel to lock up or may damage the rear brake components, reducing their effectiveness.  Either condition increases the risk of a crash.","Toyota will notify owners, and dealers will inspect the rear axle bearing bolts, tightening them as necessary, free of charge. The recall began during April 3, 2015.  Owners may contact Toyota customer service at 1-800-331-4331.",Toyota Motor Engineering & Manufacturing,,toyota_yaris_2015,30,35,32,4.0,1.5,Automatic 4-spd,Compact Cars,278.0,Regular,230,0.047,0.89,0.062,0.128
toyota,yaris,2015,15V098000,SUSPENSION:REAR:AXLE:NON-POWERED AXLE ASSEMBLY,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2015 Yaris vehicles manufactured September 8, 2014, to January 9, 2015. The affected vehicles may have improperly tightened rear axle bearing bolts.",2015-02-19,"The improperly tightened bolts may loosen during vehicle operation and may potentially cause the wheel to lock up or may damage the rear brake components, reducing their effectiveness.  Either condition increases the risk of a crash.","Toyota will notify owners, and dealers will inspect the rear axle bearing bolts, tightening them as necessary, free of charge. The recall began during April 3, 2015.  Owners may contact Toyota customer service at 1-800-331-4331.",Toyota Motor Engineering & Manufacturing,,toyota_yaris_2015,30,36,33,4.0,1.5,Manual 5-spd,Compact Cars,271.0,Regular,230,0.047,0.89,0.062,0.128
acura,rl,2012,18V662000,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Honda (American Honda Motor Co.) is recalling certain 2014 Honda Ridgeline vehicles nationwide.  Honda is also recalling certain 2011-2012 Acura RL, 2011 Honda Element and 2011-2013 Ridgeline vehicles in Arizona, Arkansas, Delaware, the District of Columbia, Illinois, Indiana, Kansas, Kentucky, Maryland, Missouri, Nebraska, Nevada, New Jersey, New Mexico, North Carolina, Ohio, Oklahoma, Pennsylvania, Tennessee, Virginia, and West Virginia.  

Lastly, if not included above, Honda is recalling certain 2010-2011 Honda Element, 2010-2012 Acura RL and 2010-2013 Ridgeline vehicles in Alaska, Colorado, Connecticut, Idaho, Iowa, Maine, Massachusetts, Michigan, Minnesota, Montana, New Hampshire, New York, North Dakota, Oregon, Rhode Island, South Dakota, Utah, Vermont, Washington, Wisconsin, and Wyoming.

These vehicles are equipped with certain air bag air bag inflators assembled as part of the frontal air bag modules, and used as original equipment or replacement equipment (such as after a vehicle crash necessitating replacement of the original air bags), may explode due to propellant degradation occurring after long-term exposure to higher absolute humidity, temperature and temperature cycling.",2018-09-27,An inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death.,"Honda will notify owners, and dealers will replace the passenger frontal air bag inflator, free of charge.  The recall began November 6, 2018.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are H2H and S2I.",Honda (American Honda Motor Co.),EA15001,acura_rl_2012,17,24,20,6.0,3.7,Automatic (S6),Midsize Cars,444.35,Premium,1211,0.035,0.89,0.075,0.5994
acura,rl,2012,19V501000,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Honda (American Honda Motor Co.) is recalling certain 2003-2006 Acura MDX, 2005-2012 RL, 2003-2007 Honda Accord, 2001-2005 Civic, 2003-2005 Civic Hybrid, 2001-2005 Civic GX NGV, 2002-2006 CR-V, 2003-2011 Element, 2007-2008 Fit, 2002-2004 Odyssey, 2003-2008 Pilot, and 2006-2014 Ridgeline vehicles. 

The vehicles are equipped with passenger frontal air bag inflators assembled as a recall remedy part or replacement service part, that may explode due to propellant degradation occurring after long-term exposure to high absolute humidity, temperature and temperature cycling.",2019-06-27,An inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death.,"Honda will notify owners, and dealers will replace the passenger frontal airbag inflator, free of charge.  The recall began August 12, 2019.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are E5D and X5C.",Honda (American Honda Motor Co.),EA15001,acura_rl_2012,17,24,20,6.0,3.7,Automatic (S6),Midsize Cars,444.35,Premium,577,0.041,0.902,0.056,0.0516
acura,rl,2012,19V500000,AIR BAGS:FRONTAL:DRIVER SIDE:INFLATOR MODULE,"Honda (American Honda Motor Co.) is recalling certain 2013 Acura ILX, 2015 RDX, 2005-2010 and 2012 RL, 2009-2014 TL, 2010 and 2012 ZDX, 2007-2011 CR-V, 2011-2013 and 2015 CR-Z, 2009-2013 Fit, 2013 Fit EV, 2010-2011 and 2013 Insight and 2007-2014 Ridgeline vehicles. 

These vehicles are equipped with driver frontal air bag inflators assembled as a recall remedy part or replacement service part, that may explode due to propellant degradation occurring after long-term exposure to high absolute humidity, temperature and temperature cycling.",2019-06-27,An inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death.,"Honda will notify owners, and dealers will replace the driver frontal air bag inflator, free of charge.  The recall began August 12, 2019.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are S5B and W59.",Honda (American Honda Motor Co.),EA15001,acura_rl_2012,17,24,20,6.0,3.7,Automatic (S6),Midsize Cars,444.35,Premium,544,0.039,0.879,0.082,0.4019
